game_id,date,win_percentage,home_team,away_team,home_team_recent_10,away_team_recent_10,result
279,14-02-25,1.56 (54.4%) 3.80 (22.3%) 3.65 (23.3%),잘츠부르,아약스,,,1
280,14-02-25,1.54 (55.3%) 3.55 (24%) 4.10 (20.8%),KRC헹크,안지,,,0
281,14-02-25,5.20 (16.3%) 3.70 (23%) 1.40 (60.7%),트라브존,유벤투스,,,0
282,14-02-25,3.65 (23.3%) 3.45 (24.6%) 1.63 (52.1%),제니트,도르트문,,,0
284,14-03-04,1.55 (54.8%) 3.55 (23.9%) 4.00 (21.3%),보스니아,이집트,,,0
286,14-03-04,1.34 (63.5%) 3.90 (21.8%) 5.80 (14.7%),포르투갈,카메룬,,,1
287,14-03-04,1.45 (58.6%) 3.40 (25%) 5.20 (16.3%),요르단,시리아,,,1
288,14-03-04,1.88 (45.2%) 3.15 (27%) 3.05 (27.8%),헝가리,핀란드,,,0
290,14-03-04,1.55 (54.8%) 3.40 (25%) 4.20 (20.2%),잉글랜드,덴마크,,,1
292,14-03-04,1.40 (60.7%) 3.65 (23.3%) 5.30 (16%),스페인,이탈리아,,,1
294,14-03-05,1.74 (48.9%) 3.25 (26.2%) 3.40 (25%),그리스,한국,,,0
295,14-03-05,2.70 (31.5%) 3.05 (27.9%) 2.09 (40.7%),몬테네그,가나,,,1
296,14-03-05,2.04 (41.7%) 3.10 (27.4%) 2.75 (30.9%),이스라엘,슬로바키,,,0
297,14-03-05,1.77 (48%) 3.15 (27%) 3.40 (25%),불가리아,벨라루스,,,1
298,14-03-05,2.15 (39.5%) 3.00 (28.3%) 2.65 (32.1%),알제리,슬로베니,,,1
299,14-03-07,1.60 (53.1%) 3.45 (24.6%) 3.80 (22.3%),샬케04,호펜하임,6승2무2패,4승3무3패,1
302,14-03-07,1.89 (45%) 3.30 (25.8%) 2.90 (29.3%),묀헨글라,아우크스,2승5무3패,5승3무2패,0
304,14-03-07,1.74 (48.9%) 3.35 (25.4%) 3.30 (25.8%),뉘른베르,브레멘,4승3무3패,2승4무4패,0
305,14-03-07,1.34 (63.5%) 3.85 (22.1%) 5.90 (14.4%),전북현대,부산아이,4승2무4패,3승2무5패,1
306,14-03-07,1.37 (62%) 3.65 (23.3%) 5.80 (14.7%),FC서울,전남드래,4승4무2패,2승1무7패,0
307,14-03-07,2.13 (39.9%) 3.10 (27.4%) 2.60 (32.7%),포항스틸,울산현대,6승4무0패,7승0무3패,0
309,14-03-07,2.35 (36.2%) 3.15 (27%) 2.31 (36.8%),경남FC,성남FC,3승2무5패,5승2무3패,1
310,14-03-07,1.42 (59.9%) 3.50 (24.3%) 5.40 (15.8%),마르세유,OGC니스,4승2무4패,3승1무6패,0
312,14-03-07,1.75 (48.6%) 3.05 (27.9%) 3.60 (23.6%),갱강,에비앙TG,2승3무5패,1승4무5패,0
313,14-03-07,2.65 (32%) 2.95 (28.8%) 2.17 (39.1%),로리앙,생테티엔,2승4무4패,6승3무1패,1
314,14-03-07,1.77 (48%) 3.15 (27%) 3.40 (25%),툴루즈,랭스,3승3무4패,5승1무4패,1
315,14-03-07,2.20 (38.6%) 2.85 (29.8%) 2.70 (31.5%),발랑시엔,스타드렌,3승3무4패,2승5무3패,1
316,14-03-11,1.30 (65.4%) 4.20 (20.2%) 5.90 (14.4%),AT마드,AC밀란,,,1
317,14-03-11,1.52 (55.9%) 3.50 (24.3%) 4.30 (19.8%),울산현대,가와사키,8승0무2패,6승1무3패,1
319,14-03-11,3.10 (27.5%) 3.20 (26.6%) 1.85 (46%),부리람U,포항스틸,,,0
322,14-03-13,1.70 (49.9%) 3.25 (26.1%) 3.55 (23.9%),리옹,플젠,,,1
323,14-03-13,1.45 (58.6%) 3.65 (23.3%) 4.70 (18.1%),던디U,세인트존,5승3무2패,4승1무5패,0
324,14-03-13,1.92 (44.2%) 3.15 (27%) 2.95 (28.8%),토트넘,SL벤피카,,,0
325,14-03-13,2.50 (34%) 3.15 (27%) 2.18 (39%),루도고레,발렌시아,,,0
327,14-03-14,1.25 (67.9%) 4.30 (19.7%) 6.90 (12.3%),에버턴,카디프,5승1무4패,3승1무6패,1
329,14-03-14,5.30 (16%) 3.80 (22.4%) 1.38 (61.6%),애스턴,첼시,3승2무5패,6승3무1패,1
331,14-03-14,1.45 (58.7%) 3.60 (23.6%) 4.80 (17.7%),사우샘프,노리치,4승3무3패,2승3무5패,1
333,14-03-14,1.40 (60.8%) 3.90 (21.8%) 4.90 (17.4%),세비야,바야돌리,4승2무4패,2승5무3패,1
334,14-03-14,2.32 (36.6%) 2.90 (29.3%) 2.50 (34%),리옹,모나코,6승3무1패,6승3무1패,0
335,14-03-14,1.30 (65.4%) 3.75 (22.7%) 7.10 (12%),울산현대,경남FC,8승0무2패,4승2무4패,1
337,14-03-14,3.25 (26.1%) 3.25 (26.1%) 1.78 (47.7%),인천유나,전북현대,1승5무4패,4승2무4패,0
338,14-03-14,2.95 (28.8%) 3.25 (26.2%) 1.89 (45%),부산아이,포항스틸,3승2무5패,7승2무1패,1
340,14-03-14,2.30 (37%) 3.00 (28.3%) 2.45 (34.7%),전남드래,제주유나,3승0무7패,3승1무6패,0
341,14-03-14,2.85 (29.8%) 3.20 (26.6%) 1.95 (43.6%),풀럼,뉴캐슬,0승3무7패,3승1무6패,1
342,14-03-14,1.98 (42.9%) 3.00 (28.3%) 2.95 (28.8%),스토크,웨스트햄,2승3무5패,5승1무4패,1
343,14-03-14,2.35 (36.1%) 3.10 (27.4%) 2.33 (36.4%),맨체스U,리버풀,5승2무3패,7승2무1패,0
344,14-03-18,1.26 (67.4%) 4.50 (18.9%) 6.20 (13.7%),도르트문,제니트,,,0
346,14-03-18,1.33 (63.8%) 3.90 (21.8%) 5.90 (14.4%),잘츠부르,바젤,,,0
347,14-03-18,1.35 (63%) 4.20 (20.3%) 5.10 (16.7%),맨체스U,올림피아,,,1
348,14-03-18,3.40 (25%) 3.35 (25.3%) 1.71 (49.6%),피오렌티,유벤투스,,,0
351,14-03-19,1.49 (57%) 3.45 (24.6%) 4.60 (18.5%),베이징G,센트럴코,,,1
355,14-03-19,1.93 (44.1%) 3.20 (26.6%) 2.90 (29.3%),세파한,U알아흘,,,0
356,14-03-21,6.10 (13.9%) 4.20 (20.2%) 1.29 (65.8%),로리앙,PSG,2승3무5패,9승1무0패,0
357,14-03-21,6.70 (12.7%) 4.40 (19.3%) 1.25 (68%),카디프,리버풀,3승1무6패,7승2무1패,0
358,14-03-21,1.25 (68%) 4.40 (19.3%) 6.70 (12.7%),빌바오,헤타페,3승4무3패,0승5무5패,1
359,14-03-21,4.00 (21.2%) 3.65 (23.3%) 1.53 (55.5%),웨스트햄,맨체스U,5승1무4패,5승2무3패,0
360,14-03-21,4.20 (20.2%) 3.50 (24.3%) 1.53 (55.5%),키에보,AS로마,2승2무6패,6승2무2패,0
361,14-03-21,2.60 (32.7%) 3.00 (28.3%) 2.18 (39%),갱강,리옹,3승2무5패,5승3무2패,0
362,14-03-21,5.60 (15.2%) 3.90 (21.8%) 1.35 (63%),베티스,AT마드,3승3무4패,5승1무4패,0
363,14-03-21,1.62 (52.4%) 3.45 (24.6%) 3.70 (22.9%),첼시,아스널,6승2무2패,5승2무3패,1
364,14-03-21,1.86 (45.6%) 3.15 (27%) 3.10 (27.4%),토트넘,사우샘프,4승1무5패,5승2무3패,1
366,14-03-21,1.98 (42.9%) 3.40 (25%) 2.65 (32.1%),레알마드,바르셀로,9승1무0패,7승1무2패,0
367,14-03-25,1.65 (51.6%) 3.30 (25.8%) 3.75 (22.7%),전북현대,포항스틸,4승3무3패,6승2무2패,0
369,14-03-25,2.12 (40.1%) 3.00 (28.4%) 2.70 (31.5%),경남FC,인천유나,3승2무5패,1승3무6패,1
370,14-03-25,2.55 (33.3%) 3.05 (27.9%) 2.19 (38.8%),성남FC,수원삼성,2승3무5패,2승1무7패,1
371,14-03-25,3.65 (23.3%) 3.50 (24.3%) 1.62 (52.5%),전남드래,울산현대,4승0무6패,7승1무2패,1
372,14-03-25,1.93 (44%) 3.25 (26.2%) 2.85 (29.8%),FC서울,제주유나,3승3무4패,5승0무5패,1
374,14-03-25,1.75 (48.5%) 3.30 (25.7%) 3.30 (25.7%),호펜하임,하노버96,4승2무4패,3승2무5패,1
375,14-03-25,2.45 (34.7%) 3.15 (27%) 2.22 (38.3%),E프랑크,묀헨글라,3승4무3패,2승4무4패,1
376,14-03-25,2.35 (36.2%) 3.20 (26.6%) 2.28 (37.3%),뉘른베르,슈투트가,4승1무5패,1승2무7패,1
378,14-03-25,2.19 (38.8%) 3.40 (25%) 2.35 (36.2%),아우크스,레버쿠젠,4승4무2패,1승1무8패,0
379,14-03-25,5.50 (15.4%) 4.30 (19.7%) 1.31 (64.8%),세비야,레알마드,7승2무1패,8승1무1패,1
380,14-03-25,2.80 (30.3%) 3.20 (26.5%) 1.97 (43.1%),헤타페,비야레알,0승5무5패,3승2무5패,0
381,14-03-25,1.86 (45.7%) 3.40 (25%) 2.90 (29.3%),라요,오사수나,4승2무4패,2승2무6패,1
382,14-03-25,1.83 (46.4%) 3.30 (25.7%) 3.05 (27.8%),레반테,베티스,3승4무3패,3승3무4패,0
384,14-03-25,3.25 (26.2%) 3.45 (24.7%) 1.73 (49.2%),맨체스U,맨체스C,5승2무3패,5승1무4패,0
385,14-03-25,1.10 (77.4%) 6.00 (14.2%) 10.00 (8.5%),리버풀,선덜랜드,8승1무1패,4승1무5패,1
386,14-03-25,2.70 (31.5%) 3.00 (28.4%) 2.12 (40.1%),뉴캐슬,에버턴,4승1무5패,6승0무4패,0
387,14-03-25,1.94 (43.8%) 3.15 (27%) 2.90 (29.3%),웨스트햄,헐시티,4승1무5패,5승2무3패,1
388,14-03-26,1.48 (57.4%) 3.65 (23.3%) 4.40 (19.3%),아탈란타,리보르노,6승1무3패,3승2무5패,1
389,14-03-26,3.90 (21.8%) 3.50 (24.3%) 1.58 (53.9%),카타니아,나폴리,1승4무5패,4승4무2패,0
390,14-03-26,2.02 (42.1%) 3.15 (27%) 2.75 (30.9%),칼리아리,헬라스,2승2무6패,2승2무6패,1
391,14-03-26,1.88 (45.3%) 3.35 (25.4%) 2.90 (29.3%),피오렌티,AC밀란,3승3무4패,2승2무6패,0
392,14-03-26,1.94 (43.8%) 3.15 (27%) 2.90 (29.3%),키에보,볼로냐,2승1무7패,2승4무4패,1
393,14-03-26,2.24 (38%) 3.20 (26.6%) 2.40 (35.5%),제노아,라치오,3승4무3패,4승3무3패,1
394,14-03-28,1.47 (57.9%) 3.60 (23.6%) 4.60 (18.5%),샬케04,H베를린,5승2무3패,2승2무6패,1
395,14-03-28,6.60 (12.9%) 4.20 (20.2%) 1.27 (66.9%),OGC니스,PSG,3승2무5패,9승1무0패,0
396,14-03-28,6.70 (12.7%) 4.40 (19.3%) 1.25 (68%),크리스탈,첼시,3승2무5패,6승2무2패,1
397,14-03-28,7.00 (12.1%) 4.40 (19.3%) 1.24 (68.5%),에스파뇰,바르셀로,4승2무4패,7승1무2패,0
399,14-03-28,4.70 (18.1%) 3.70 (22.9%) 1.44 (59%),슈투트가,도르트문,1승2무7패,6승1무3패,0
400,14-03-28,3.80 (22.3%) 3.20 (26.5%) 1.66 (51.1%),에비앙TG,모나코,2승5무3패,6승3무1패,1
401,14-03-28,5.60 (15.2%) 3.90 (21.8%) 1.35 (63%),사수올로,AS로마,1승1무8패,6승2무2패,0
402,14-03-28,2.70 (31.5%) 3.20 (26.6%) 2.03 (41.9%),빌바오,AT마드,3승5무2패,7승1무2패,0
403,14-03-28,4.20 (20.2%) 3.45 (24.6%) 1.54 (55.1%),풀럼,에버턴,1승2무7패,6승0무4패,0
404,14-03-28,2.70 (31.5%) 3.15 (27%) 2.05 (41.5%),나폴리,유벤투스,4승4무2패,9승1무0패,1
405,14-03-28,1.98 (42.9%) 2.95 (28.8%) 3.00 (28.3%),리옹,생테티엔,5승3무2패,5승2무3패,0
406,14-03-29,3.80 (22.3%) 3.20 (26.5%) 1.66 (51.1%),에비앙TG,모나코,2승5무3패,6승3무1패,1
409,14-03-29,1.81 (46.9%) 3.15 (27%) 3.25 (26.1%),스타드렌,SC바스티,4승2무4패,4승1무5패,1
412,14-03-29,1.60 (53.2%) 3.40 (25%) 3.90 (21.8%),스완지,노리치,1승4무5패,3승3무4패,1
413,14-03-29,1.80 (47.2%) 3.05 (27.8%) 3.40 (25%),스토크,헐시티,4승3무3패,5승1무4패,1
415,14-03-29,1.60 (53.2%) 3.40 (25%) 3.90 (21.8%),사우샘프,뉴캐슬,4승2무4패,4승1무5패,1
417,14-03-29,1.62 (52.4%) 3.45 (24.6%) 3.70 (22.9%),울산현대,FC서울,6승1무3패,3승3무4패,1
418,14-03-29,1.45 (58.7%) 3.60 (23.6%) 4.80 (17.7%),포항스틸,상주상무,6승2무2패,4승4무2패,1
421,14-03-29,1.75 (48.5%) 3.25 (26.1%) 3.35 (25.3%),수원삼성,부산아이,2승1무7패,5승1무4패,1
424,14-04-01,4.40 (19.3%) 3.35 (25.4%) 1.54 (55.3%),리옹,유벤투스,,,0
425,14-04-01,3.90 (21.8%) 3.40 (25%) 1.60 (53.2%),알크마르,SL벤피카,,,0
426,14-04-01,1.70 (50%) 3.40 (25%) 3.40 (25%),포르투,세비야,,,1
427,14-04-01,1.85 (46%) 3.15 (27%) 3.15 (27%),PSG,첼시,,,1
428,14-04-04,7.40 (11.5%) 4.80 (17.7%) 1.20 (70.8%),아우크스,바이뮌헨,4승2무4패,7승3무0패,1
431,14-04-04,1.21 (70.2%) 4.50 (18.9%) 7.80 (10.9%),모나코,낭트,6승2무2패,1승4무5패,1
433,14-04-04,3.40 (25%) 3.35 (25.3%) 1.71 (49.6%),뉴캐슬,맨체스U,3승1무6패,5승2무3패,0
434,14-04-04,4.70 (18.1%) 3.80 (22.4%) 1.43 (59.5%),소시에다,레알마드,4승3무3패,7승1무2패,0
436,14-04-04,4.40 (19.3%) 3.35 (25.4%) 1.54 (55.3%),칼리아리,AS로마,3승2무5패,7승1무2패,0
437,14-04-04,2.55 (33.3%) 3.00 (28.3%) 2.22 (38.3%),발랑시엔,리옹,3승2무5패,4승2무4패,0
438,14-04-08,1.64 (51.8%) 3.55 (23.9%) 3.50 (24.3%),첼시,PSG,,,1
439,14-04-08,3.35 (25.4%) 3.60 (23.6%) 1.67 (51%),도르트문,레알마드,6승1무3패,7승1무2패,1
440,14-04-08,1.75 (48.5%) 3.30 (25.7%) 3.30 (25.7%),세비야,포르투,,,1
441,14-04-08,1.22 (69.7%) 4.50 (18.9%) 7.40 (11.5%),바이뮌헨,맨체스U,6승3무1패,6승1무3패,1
442,14-04-08,3.05 (27.8%) 3.30 (25.7%) 1.83 (46.4%),AT마드,바르셀로,7승2무1패,7승1무2패,1
443,14-04-08,1.35 (63%) 3.65 (23.3%) 6.20 (13.7%),포항스틸,경남FC,5승3무2패,3승4무3패,1
444,14-04-08,1.34 (63.5%) 3.90 (21.8%) 5.80 (14.7%),울산현대,성남FC,6승2무2패,2승3무5패,0
446,14-04-08,1.96 (43.4%) 3.00 (28.3%) 3.00 (28.3%),수원삼성,전남드래,3승2무5패,5승2무3패,1
447,14-04-08,3.20 (26.6%) 3.25 (26.2%) 1.80 (47.3%),상주상무,FC서울,3승4무3패,2승4무4패,1
448,14-04-08,3.00 (28.3%) 3.05 (27.9%) 1.94 (43.8%),제주유나,전북현대,4승1무5패,5승3무2패,1
449,14-04-19,1.35 (63%) 3.90 (21.8%) 5.60 (15.2%),토트넘,풀럼,4승2무4패,3승2무5패,1
450,14-04-19,4.40 (19.3%) 3.50 (24.3%) 1.51 (56.4%),헐시티,아스널,6승0무4패,3승4무3패,0
452,14-04-19,2.35 (36.2%) 3.15 (27%) 2.31 (36.8%),뉴캐슬,스완지,3승0무7패,1승3무6패,0
454,14-04-19,2.01 (42.2%) 3.10 (27.4%) 2.80 (30.3%),웨스트햄,크리스탈,5승0무5패,5승2무3패,0
455,14-04-19,1.27 (66.9%) 4.20 (20.2%) 6.60 (12.9%),AC밀란,리보르노,5승1무4패,2승2무6패,1
456,14-04-19,8.50 (10%) 4.90 (17.3%) 1.17 (72.6%),슈바이크,바이뮌헨,3승4무3패,5승3무2패,0
457,14-04-19,1.32 (64.3%) 3.95 (21.5%) 6.00 (14.2%),세비야,그라나다,7승0무3패,4승1무5패,1
458,14-04-19,5.30 (16.1%) 3.90 (21.8%) 1.37 (62.1%),리옹,PSG,,,0
459,14-04-19,2.80 (30.4%) 3.15 (27%) 1.99 (42.7%),피오렌티,AS로마,4승2무4패,8승1무1패,0
460,14-04-19,2.10 (40.5%) 3.25 (26.2%) 2.55 (33.3%),에버턴,맨체스U,7승0무3패,5승1무4패,1
462,14-04-19,1.88 (45.2%) 3.20 (26.5%) 3.00 (28.3%),부산아이,성남FC,3승3무4패,3승4무3패,1
463,14-04-19,1.48 (57.4%) 3.40 (25%) 4.80 (17.7%),제주유나,인천유나,4승1무5패,1승4무5패,1
464,14-04-19,2.70 (31.4%) 3.00 (28.3%) 2.11 (40.2%),전남드래,전북현대,4승2무4패,4승2무4패,0
465,14-04-19,2.80 (30.3%) 3.10 (27.4%) 2.01 (42.2%),FC서울,포항스틸,2승4무4패,7승2무1패,0
468,14-04-25,1.23 (69.1%) 4.30 (19.8%) 7.60 (11.2%),전북현대,경남FC,4승3무3패,2승5무3패,1
469,14-04-25,1.25 (67.9%) 4.30 (19.7%) 6.90 (12.3%),포항스틸,인천유나,8승2무0패,1승4무5패,1
470,14-04-25,1.59 (53.5%) 3.25 (26.2%) 4.20 (20.3%),제주유나,부산아이,5승1무4패,4승3무3패,1
471,14-04-25,1.64 (51.8%) 3.25 (26.1%) 3.85 (22.1%),수원삼성,FC서울,4승3무3패,3승3무4패,0
472,14-04-25,2.34 (36.3%) 3.00 (28.3%) 2.40 (35.4%),성남FC,전남드래,3승3무4패,4승2무4패,0
474,14-04-25,2.85 (29.8%) 3.10 (27.4%) 1.99 (42.7%),스토크,토트넘,5승3무2패,4승2무4패,0
475,14-04-25,1.74 (48.9%) 3.30 (25.8%) 3.35 (25.4%),브로미치,웨스트햄,2승4무4패,4승0무6패,1
477,14-04-25,1.60 (53.2%) 3.40 (25%) 3.90 (21.8%),스완지,애스턴,2승2무6패,2승2무6패,1
478,14-04-25,3.05 (27.8%) 3.15 (27%) 1.88 (45.2%),사우샘프,에버턴,3승1무6패,8승0무2패,1
479,14-04-25,1.74 (48.9%) 3.30 (25.8%) 3.35 (25.4%),선덜랜드,카디프,1승2무7패,2승2무6패,1
480,14-04-25,6.50 (13.1%) 3.85 (22.1%) 1.31 (64.9%),아작시오,모나코,1승3무6패,6승1무3패,0
482,14-04-25,1.52 (56%) 3.65 (23.3%) 4.10 (20.8%),마인츠05,뉘른베르,4승2무4패,2승0무8패,1
483,14-04-25,1.53 (55.6%) 3.60 (23.6%) 4.10 (20.8%),리버풀,첼시,9승0무1패,5승1무4패,0
484,14-04-25,1.75 (48.5%) 3.40 (25%) 3.20 (26.5%),빌바오,세비야,5승3무2패,8승0무2패,1
485,14-04-25,1.71 (49.6%) 3.00 (28.3%) 3.85 (22.1%),릴OSC,보르도,5승4무1패,3승5무2패,1
486,14-05-02,1.92 (44.3%) 3.10 (27.4%) 3.00 (28.3%),전남드래,상주상무,5승2무3패,1승7무2패,1
488,14-05-02,2.90 (29.3%) 3.20 (26.6%) 1.93 (44.1%),성남FC,포항스틸,2승3무5패,8승2무0패,1
489,14-05-02,3.20 (26.6%) 2.90 (29.3%) 1.93 (44.1%),인천유나,FC서울,0승4무6패,4승3무3패,1
490,14-05-02,2.70 (31.5%) 3.45 (24.7%) 1.94 (43.9%),수원삼성,전북현대,4승3무3패,5승2무3패,1
492,14-05-02,3.65 (23.3%) 3.45 (24.6%) 1.63 (52.1%),웨스트햄,토트넘,3승0무7패,4승2무4패,1
493,14-05-02,1.83 (46.4%) 3.20 (26.6%) 3.15 (27%),뉴캐슬,카디프,3승0무7패,2승2무6패,1
494,14-05-02,2.03 (41.9%) 3.20 (26.6%) 2.70 (31.5%),스토크,풀럼,5승2무3패,3승2무5패,1
495,14-05-02,2.12 (40.1%) 3.00 (28.4%) 2.70 (31.5%),스완지,사우샘프,3승2무5패,4승1무5패,0
496,14-05-02,2.02 (42.1%) 3.15 (27%) 2.75 (30.9%),애스턴,헐시티,2승2무6패,4승1무5패,1
497,14-05-02,1.20 (70.8%) 4.80 (17.7%) 7.40 (11.5%),맨체스U,선덜랜드,5승1무4패,2승2무6패,0
498,14-05-09,4.20 (20.2%) 4.00 (21.2%) 1.45 (58.6%),H베를린,도르트문,1승3무6패,7승2무1패,0
499,14-05-09,3.30 (25.8%) 3.15 (27%) 1.80 (47.2%),발랑시엔,모나코,2승1무7패,6승2무2패,0
500,14-05-09,7.30 (11.6%) 4.40 (19.3%) 1.23 (69%),카디프,첼시,2승2무6패,4승2무4패,0
501,14-05-09,4.90 (17.4%) 3.75 (22.7%) 1.42 (59.9%),아탈란타,AC밀란,5승1무4패,6승1무3패,1
503,14-05-09,2.55 (33.3%) 3.00 (28.3%) 2.22 (38.3%),릴OSC,PSG,5승4무1패,6승1무3패,0
505,14-05-09,3.30 (25.7%) 3.30 (25.7%) 1.75 (48.5%),헐시티,에버턴,3승1무6패,7승0무3패,0
507,14-05-17,1.57 (54.2%) 3.40 (25%) 4.10 (20.8%),세비야,엘체,5승2무3패,2승5무3패,1
508,14-05-17,2.75 (30.9%) 3.00 (28.4%) 2.09 (40.7%),라요,헤타페,5승2무3패,3승3무4패,0
509,14-05-17,1.79 (47.5%) 3.10 (27.5%) 3.40 (25%),바야돌리,그라나다,2승4무4패,2승2무6패,0
510,14-05-17,1.70 (49.9%) 3.55 (23.9%) 3.25 (26.1%),발렌시아,셀타비고,3승3무4패,6승1무3패,1
511,14-05-17,1.65 (51.5%) 3.45 (24.6%) 3.55 (23.9%),소시에다,비야레알,4승4무2패,3승3무4패,0
513,14-05-17,1.25 (67.9%) 4.30 (19.7%) 6.90 (12.3%),AC밀란,사수올로,6승1무3패,5승1무4패,1
514,14-05-17,3.35 (25.4%) 3.20 (26.6%) 1.77 (48%),키에보,인터밀란,3승0무7패,4승4무2패,1
515,14-05-17,3.65 (23.3%) 3.45 (24.6%) 1.63 (52.1%),제노아,AS로마,1승3무6패,8승0무2패,1
517,14-05-30,1.27 (66.9%) 4.20 (20.2%) 6.60 (12.9%),크로아티,말리,,,1
519,14-05-30,1.96 (43.3%) 3.10 (27.4%) 2.90 (29.3%),알제리,아르메니,,,1
520,14-05-30,2.95 (28.8%) 3.05 (27.9%) 1.96 (43.4%),스웨덴,벨기에,,,0
522,14-05-30,1.97 (43.1%) 3.20 (26.5%) 2.80 (30.3%),멕시코,에콰도르,,,1
523,14-06-12,1.22 (69.7%) 4.50 (18.9%) 7.40 (11.5%),브라질,크로아티,9승0무1패,5승3무2패,1
524,14-06-12,1.25 (68%) 4.20 (20.2%) 7.20 (11.8%),우루과이,코스타리,7승2무1패,4승2무4패,0
525,14-06-12,1.18 (72%) 4.70 (18.1%) 8.60 (9.9%),프랑스,온두라스,7승2무1패,3승4무3패,1
526,14-06-12,1.64 (51.8%) 3.15 (27%) 4.00 (21.2%),콜롬비아,그리스,5승4무1패,6승3무1패,1
527,14-06-12,1.64 (51.8%) 3.40 (25%) 3.65 (23.3%),스페인,네덜란드,7승1무2패,5승4무1패,0
528,14-06-12,1.87 (45.5%) 3.00 (28.3%) 3.25 (26.2%),멕시코,카메룬,5승2무3패,3승4무3패,1
529,14-06-13,1.64 (51.8%) 3.15 (27%) 4.00 (21.2%),콜롬비아,그리스,5승4무1패,6승3무1패,1
530,14-06-13,1.18 (72%) 4.70 (18.1%) 8.60 (9.9%),프랑스,온두라스,7승2무1패,3승4무3패,1
531,14-06-13,2.50 (34%) 2.90 (29.3%) 2.32 (36.6%),잉글랜드,이탈리아,5승3무2패,2승6무2패,0
532,14-06-13,2.06 (41.3%) 3.20 (26.6%) 2.65 (32.1%),코트디부,일본,4승3무3패,7승1무2패,1
533,14-06-13,1.96 (43.4%) 3.05 (27.9%) 2.95 (28.8%),스위스,에콰도르,7승2무1패,2승5무3패,1
535,14-06-16,1.76 (48.4%) 3.45 (24.7%) 3.15 (27%),독일,포르투갈,7승3무0패,7승2무1패,1
536,14-06-16,1.95 (43.5%) 3.25 (26.1%) 2.80 (30.3%),가나,미국,2승5무3패,6승2무2패,0
538,14-06-17,1.45 (58.6%) 4.00 (21.2%) 4.20 (20.2%),스페인,칠레,7승1무2패,6승2무2패,0
539,14-06-17,4.60 (18.5%) 3.60 (23.6%) 1.47 (57.9%),카메룬,크로아티,2승4무4패,4승3무3패,0
540,14-06-17,1.73 (49.2%) 3.30 (25.8%) 3.40 (25%),콜롬비아,코트디부,5승4무1패,4승3무3패,1
541,14-06-17,3.00 (28.3%) 3.40 (25%) 1.82 (46.7%),우루과이,잉글랜드,6승2무2패,4승3무3패,1
543,14-06-17,1.26 (67.5%) 4.20 (20.2%) 6.90 (12.3%),벨기에,알제리,5승3무2패,5승2무3패,1
544,14-06-17,8.00 (10.6%) 4.90 (17.3%) 1.18 (72%),호주,네덜란드,2승1무7패,6승3무1패,0
545,14-06-17,1.90 (44.8%) 1.54 (55.3%),호주(U2.5),네덜란드,2승1무7패,6승3무1패,0
546,14-06-17,1.85 (45.9%) 1.57 (54.1%),스페인(U2.5),칠레,7승1무2패,6승2무2패,1
547,14-06-17,1.64 (51.8%) 1.76 (48.2%),콜롬비아(U2.5),코트디부,5승4무1패,4승3무3패,0
548,14-07-09,1.57 (54.1%) 3.45 (24.6%) 4.00 (21.3%),전남드래,경남FC,4승3무3패,0승7무3패,1
550,14-07-09,2.05 (41.4%) 2.90 (29.3%) 2.90 (29.3%),상주상무,부산아이,2승5무3패,1승4무5패,1
553,14-07-09,2.08 (40.9%) 2.85 (29.8%) 2.90 (29.3%),수원삼성,울산현대,5승4무1패,1승5무4패,1
554,14-07-19,1.56 (54.4%) 3.35 (25.3%) 4.20 (20.2%),전남드래,성남FC,5승2무3패,2승4무4패,1
555,14-07-19,1.46 (58.2%) 3.65 (23.3%) 4.60 (18.5%),포항스틸,부산아이,6승3무1패,1승4무5패,1
556,14-07-19,3.55 (23.9%) 3.25 (26.1%) 1.70 (49.9%),경남FC,울산현대,0승5무5패,1승4무5패,0
557,14-07-19,1.55 (54.9%) 3.30 (25.8%) 4.40 (19.3%),수원삼성,인천유나,5승3무2패,1승5무4패,1
559,14-07-22,1.62 (52.5%) 3.25 (26.2%) 4.00 (21.3%),성남FC,경남FC,2승3무5패,0승5무5패,1
561,14-07-22,2.85 (29.8%) 3.15 (27%) 1.97 (43.1%),부산아이,수원삼성,1승3무6패,5승3무2패,0
563,14-07-22,2.03 (41.9%) 2.85 (29.8%) 3.00 (28.3%),제주유나,전남드래,4승5무1패,6승1무3패,1
564,14-08-06,1.40 (60.7%) 4.00 (21.3%) 4.70 (18.1%),제주유나,상주상무,4승6무0패,2승4무4패,0
565,14-08-06,1.56 (54.5%) 3.25 (26.2%) 4.40 (19.3%),포항스틸,성남FC,5승3무2패,2승3무5패,1
566,14-08-06,1.70 (49.9%) 2.95 (28.8%) 4.00 (21.2%),전남드래,인천유나,5승1무4패,2승4무4패,0
567,14-08-06,1.82 (46.7%) 3.05 (27.9%) 3.35 (25.4%),FC서울,울산현대,4승4무2패,2승4무4패,0
568,14-08-06,1.77 (48%) 3.10 (27.4%) 3.45 (24.6%),전북현대,수원삼성,4승3무3패,6승2무2패,1
570,14-08-13,3.05 (27.9%) 3.65 (23.3%) 1.74 (48.9%),도르트문,바이뮌헨,,,1
571,14-08-13,5.20 (16.3%) 4.00 (21.2%) 1.36 (62.4%),세인트존,셀틱,5승3무2패,7승3무0패,0
